request_id,timestamp,ttft_ms,tpot_ms,total_latency_ms,tokens_in,tokens_out,error
0,1776364765.035168,142.1804428100586,7.983225467158299,2177.902936935425,173,256,
1,1776364765.0355363,137.57967948913574,7.83999480453192,2136.7783546447754,74,256,
2,1776364765.0356886,138.3056640625,7.933483871759153,2161.344051361084,119,256,
3,1776364765.035812,142.72165298461914,7.999157438091204,2182.506799697876,83,256,
4,1776364765.0359297,141.9384479522705,7.989565531412761,2179.2776584625244,65,256,
5,1776364765.0361981,137.72273063659668,7.920635447782629,2157.484769821167,47,256,
6,1776364765.0363173,141.56794548034668,7.996655445472867,2180.7150840759277,137,256,
7,1776364765.0364275,142.14539527893066,7.993191363764744,2180.4091930389404,38,256,
8,1776364765.0365336,137.54677772521973,7.946056478163776,2163.7911796569824,56,256,
9,1776364765.0366359,137.22753524780273,7.91016372979856,2154.3192863464355,182,256,
10,1776364765.0367403,137.16387748718262,7.9195994956820615,2156.6617488861084,20,256,
11,1776364765.0368366,137.18724250793457,7.9369040096507355,2161.097764968872,137,256,
12,1776364765.0369465,136.3515853881836,7.870750801236022,2143.393039703369,38,256,
13,1776364765.0370429,136.93737983703613,7.930811713723576,2159.294366836548,137,256,
14,1776364765.03714,136.8694305419922,7.935753055647308,2160.4864597320557,47,256,
15,1776364765.037237,141.22986793518066,7.9894608142329195,2178.542375564575,38,256,
16,1776364765.0373387,136.47723197937012,7.903402926875096,2151.8449783325195,65,256,
17,1776364765.03744,136.35563850402832,7.902174369961608,2151.4101028442383,20,256,
18,1776364765.0375383,136.51394844055176,7.941018833833582,2161.4737510681152,146,256,
19,1776364765.037643,136.42406463623047,7.943622738707299,2162.047863006592,146,256,
20,1776364765.0377479,135.4224681854248,7.843988081988166,2135.639429092407,38,256,
21,1776364765.0378494,135.69951057434082,7.891048169603534,2147.916793823242,128,256,
22,1776364765.038119,135.22982597351074,7.87663085787904,2143.770694732666,182,256,
23,1776364765.0382361,135.72931289672852,7.9278955272599765,2157.3426723480225,173,256,
24,1776364765.038345,135.17475128173828,7.8864209792193245,2146.212100982666,83,256,
25,1776364765.0384455,135.72192192077637,7.950720132565966,2163.1555557250977,137,256,
26,1776364765.0385458,139.5721435546875,7.993525149775486,2177.9210567474365,119,256,
27,1776364765.0386448,135.55574417114258,7.955458584953757,2164.1976833343506,92,256,
28,1776364765.0387414,135.13588905334473,7.9137007395426435,2153.1295776367188,119,256,
29,1776364765.0388384,139.54877853393555,7.977876476213043,2173.9072799682617,65,256,
30,1776364765.0389643,139.58287239074707,8.00022330938601,2179.6398162841797,47,256,
31,1776364765.0390656,134.26661491394043,7.873810973821902,2142.0884132385254,83,256,
32,1776364765.0391688,134.36508178710938,7.88876776601754,2146.000862121582,74,256,
33,1776364765.0392675,134.8249912261963,7.947312149347043,2161.3895893096924,128,256,
34,1776364765.0393677,134.87601280212402,7.961190915575214,2164.9796962738037,146,256,
35,1776364765.0394692,134.76109504699707,7.959767883899165,2164.501905441284,74,256,
36,1776364765.039568,115.38577079772949,7.8709508858475035,2122.478246688843,146,256,
37,1776364765.0398011,137.85648345947266,7.988321079927332,2174.8783588409424,182,256,
38,1776364765.0399108,134.27376747131348,7.953075334137561,2162.3079776763916,155,256,
39,1776364765.0400224,137.5422477722168,8.001229342292337,2177.8557300567627,164,256,
40,1776364765.0401256,138.35430145263672,7.995927100088082,2177.3157119750977,164,256,
41,1776364765.0402257,133.0568790435791,7.866573333740234,2139.033079147339,128,256,
42,1776364765.0403256,133.52322578430176,7.909136192471373,2150.352954864502,11,256,
43,1776364765.0404236,133.528470993042,7.925133611641678,2154.43754196167,164,256,
44,1776364765.0405223,133.0862045288086,7.901526432411344,2147.975444793701,29,256,
45,1776364765.0406187,133.41927528381348,7.939241446700751,2157.925844192505,92,256,
46,1776364765.0407178,133.11529159545898,7.905393488266888,2148.9906311035156,164,256,
47,1776364765.04082,133.2850456237793,7.949324215159697,2160.362720489502,92,256,
48,1776364765.040925,132.9655647277832,7.91629903456744,2151.6218185424805,182,256,
49,1776364765.0410268,132.45582580566406,7.883564631144206,2142.7648067474365,128,256,
50,1776364765.0411234,132.1408748626709,7.861601137647442,2136.8491649627686,164,256,
51,1776364765.041224,131.96682929992676,7.8459571389591,2132.685899734497,38,256,
52,1776364765.0414712,131.99377059936523,7.880717632817287,2141.5767669677734,110,256,
53,1776364765.0415971,131.99639320373535,7.898885128544826,2146.212100982666,101,256,
54,1776364765.041701,135.6651782989502,7.987545050826728,2172.4891662597656,146,256,
55,1776364765.041863,136.1379623413086,7.982953389485677,2171.7910766601562,155,256,
56,1776364765.0419755,131.33907318115234,7.872588961732154,2138.8492584228516,11,256,
57,1776364765.0420718,135.34092903137207,7.994447969922833,2173.9251613616943,164,256,
58,1776364765.0421731,136.1992359161377,7.976057950188132,2170.0940132141113,83,256,
59,1776364765.0422704,131.29425048828125,7.894389769610236,2144.3636417388916,119,256,
60,1776364765.0423648,131.57176971435547,7.922109903073778,2151.709794998169,164,256,
61,1776364765.0424733,131.7427158355713,7.957090116014667,2160.8006954193115,182,256,
62,1776364765.0425768,131.00266456604004,7.8973639245126765,2144.8304653167725,38,256,
63,1776364765.0426753,135.42890548706055,7.989721672207701,2172.8079319000244,74,256,
64,1776364767.167074,51.732778549194336,7.7441598854812925,2026.4935493469238,164,256,
65,1776364767.1768618,52.38628387451172,7.862066755107805,2057.213306427002,92,256,
66,1776364767.1772697,52.03843116760254,7.87047498366412,2059.009552001953,29,256,
67,1776364767.1775303,51.799774169921875,7.872401966768153,2059.262275695801,128,256,
68,1776364767.2050512,91.01486206054688,7.792571946686389,2078.120708465576,155,256,
69,1776364767.2053084,90.80195426940918,7.797421661077761,2079.1444778442383,56,256,
70,1776364767.2054553,90.69275856018066,7.799826416314817,2079.648494720459,83,256,
71,1776364767.2055817,90.60168266296387,7.802433126112994,2080.2221298217773,83,256,
72,1776364767.2057076,91.22490882873535,7.815340453503179,2084.136724472046,164,256,
73,1776364767.2058303,91.15767478942871,7.820054596545649,2085.2715969085693,119,256,
74,1776364767.2059515,91.0801887512207,7.823513068404853,2086.076021194458,128,256,
75,1776364767.2060614,91.01080894470215,7.826917311724494,2086.8747234344482,11,256,
76,1776364767.2061796,90.97099304199219,7.828106599695542,2087.1381759643555,128,256,
77,1776364767.2062883,90.89994430541992,7.831366856892903,2087.8984928131104,155,256,
78,1776364767.2064013,90.8210277557373,7.834902931662167,2088.72127532959,38,256,
79,1776364767.2065194,90.73734283447266,7.836662554273419,2089.0862941741943,110,256,
80,1776364767.2066371,90.65628051757812,7.839328167485256,2089.6849632263184,74,256,
81,1776364767.206745,90.58237075805664,7.841286939733169,2090.1105403900146,128,256,
82,1776364767.206857,90.50440788269043,7.844085319369447,2090.7461643218994,173,256,
83,1776364767.2069805,90.41380882263184,7.847735461066751,2091.5863513946533,146,256,
84,1776364767.2070918,90.33727645874023,7.850904090731752,2092.317819595337,11,256,
85,1776364767.207886,89.57624435424805,7.851817561130898,2091.789722442627,74,256,
86,1776364767.2080193,89.47253227233887,7.853953043619792,2092.2305583953857,11,256,
87,1776364767.2081428,89.38121795654297,7.854842204673617,2092.3659801483154,20,256,
88,1776364767.2082517,89.30325508117676,7.855894986320944,2092.5564765930176,38,256,
89,1776364767.2083664,89.22219276428223,7.857227325439453,2092.815160751343,173,256,
90,1776364767.2084763,89.14375305175781,7.860563315597235,2093.5873985290527,146,256,
91,1776364767.2085793,89.07103538513184,7.863335515938553,2094.221591949463,65,256,
92,1776364767.2086842,88.99831771850586,7.864941802679324,2094.5584774017334,164,256,
93,1776364767.2087882,88.93060684204102,7.868277792837105,2095.341444015503,65,256,
94,1776364767.2088835,88.86504173278809,7.869895299275716,2095.6883430480957,11,256,
95,1776364767.2089858,88.79590034484863,7.870686287973442,2095.820903778076,164,256,
96,1776364767.2090845,88.72842788696289,7.8734697080126,2096.463203430176,92,256,
97,1776364767.2091851,88.65952491760254,7.875299453735352,2096.860885620117,164,256,
98,1776364767.2092896,88.58799934387207,7.877947302425609,2097.4645614624023,47,256,
99,1776364767.2093897,88.51909637451172,7.879062727385876,2097.68009185791,47,256,
100,1776364767.2096145,99.81679916381836,7.835166594561408,2097.7842807769775,47,256,
101,1776364767.209738,99.79581832885742,7.840582903693704,2099.144458770752,119,256,
102,1776364767.209845,99.72405433654785,7.842715581258138,2099.616527557373,146,256,
103,1776364767.2099533,99.65109825134277,7.845194199505975,2100.175619125366,137,256,
104,1776364767.2100542,99.58505630493164,7.847478342991249,2100.6920337677,65,256,
105,1776364767.2101576,99.51376914978027,7.848877065321979,2100.9774208068848,83,256,
106,1776364767.2102573,99.48086738586426,7.852374806123621,2101.8364429473877,164,256,
107,1776364767.210353,99.42078590393066,7.854703828400257,2102.370262145996,146,256,
108,1776364767.2104497,99.35665130615234,7.856868295108571,2102.858066558838,164,256,
109,1776364767.2105532,99.29108619689941,7.859537648219688,2103.47318649292,11,256,
110,1776364767.2106447,99.23219680786133,7.8603950201296335,2103.632926940918,137,256,
111,1776364767.218974,90.49081802368164,7.836354012582817,2088.7610912323,173,256,
112,1776364767.2191465,90.35253524780273,7.839306663064396,2089.3757343292236,56,256,
113,1776364767.219251,87.69750595092773,7.9086032568239695,2104.39133644104,146,256,
114,1776364767.2193503,89.4784927368164,7.896169961667528,2103.001832962036,119,256,
115,1776364767.2194493,87.54873275756836,7.910346049888461,2104.686975479126,83,256,
116,1776364767.2195442,88.91725540161133,7.894057853549135,2101.9020080566406,83,256,
117,1776364767.2196283,88.9136791229248,7.895168603635302,2102.1816730499268,29,256,
118,1776364767.2197137,89.4005298614502,7.896715986962412,2103.0631065368652,74,256,
119,1776364767.2197964,89.90859985351562,7.850423513674269,2091.766595840454,101,256,
120,1776364767.2198784,87.2492790222168,7.911069720399146,2104.572057723999,83,256,
121,1776364767.2199717,89.17999267578125,7.897802427703259,2103.1196117401123,92,256,
122,1776364767.220058,93.54257583618164,7.898763581818225,2107.727289199829,101,256,
123,1776364767.2201393,92.03386306762695,7.881817163205614,2101.8972396850586,74,256,
124,1776364767.2202199,93.13774108886719,7.896158741969688,2106.6582202911377,11,256,
125,1776364767.220298,91.51053428649902,7.878468083400352,2100.519895553589,101,256,
126,1776364767.220381,93.11604499816895,7.89645886888691,2106.713056564331,83,256,
127,1776364767.2204583,93.07312965393066,7.897658441580978,2106.97603225708,101,256,
128,1776364769.1969936,41.246652603149414,7.788220573874081,2027.24289894104,83,256,
129,1776364769.2357638,31.350135803222656,7.795258129344267,2019.1409587860107,65,256,
130,1776364769.2395205,32.69243240356445,7.82006394629385,2026.808738708496,119,256,
131,1776364769.2398765,32.855987548828125,7.825344684077244,2028.3188819885254,29,256,
132,1776364769.288637,51.80048942565918,7.867843964520623,2058.100700378418,83,256,
133,1776364769.2890465,51.41592025756836,7.871744679469688,2058.710813522339,101,256,
134,1776364769.2893333,51.148176193237305,7.882503434723499,2061.1865520477295,47,256,
